,gall_name,cmt_contents,label
2737,leagueoflegends3,이병신은 크라운 말자하 cs50개 차이나고 솔킬당한거 살려놨더니 개소리하네 정글에서 rpg했으면 8강딱 했지,1
2738,leagueoflegends3,그 8강에서도 용한타직전에 궁도못빼고 쳐짤렸는데 4명인 삼성이 용먼저치고 4:5한타 이김ㅋㅋ,0
2739,leagueoflegends3,말자하로 솔킬당한적 없을텐데 벨코즈 아니냐?,0
2740,leagueoflegends3,예선에서도 매경기그랬고 4강에서도 그랫고 용쌈전에 안뒤졌던판이 LCK식 좆병신 운영하는 SKT 하나뿐ㅋㅋ,1
2741,leagueoflegends3,벨코즈인가 조이인가 아무튼,0
2742,leagueoflegends3,ㅇㅇ함 올스타전,0
2743,leagueoflegends3,100억받앗으면 인정..  - dc App,0
2744,leagueoflegends3,ㅋㅋㄹㅇ,0
2745,leagueoflegends3,페이커가 기여한 바가 큼 페이커 화려했던시절만큼 못하면 죄다 피지컬 안좋다고 잘 그랬다,0
2746,leagueoflegends3,클레드 기약 끝남?,0
2747,leagueoflegends3,정글 카나비에 서폿 라이프임,0
2748,leagueoflegends3,다이아5찍으면 다이아1은 찍을실력있다는 옛날애기가떠우르눈군,0
2749,leagueoflegends3,지랄하지마셈ㅋㅋ 지금 괴물쥐 박종우챌찍는 소리하네,0
2750,leagueoflegends3,ㅇㅇ 그거 아니었으면 잘큰 라이즈 앞플 eq  ☞살살녹,0
2751,leagueoflegends3,ㅇㅇ 라이즈 점멸없다고 지 혼자 뒤로가려함 반면 렉사이는 걍 개돌해서 카이사 어그로 조금 받아냄,0
2752,leagueoflegends3,아닌데?,0
2753,leagueoflegends3,플 없이 그냥 걸어가기만 했어도 된거임 그것조차 안해서 그 사단이 난거,0
2754,leagueoflegends3,맞는데 설령 플없어도 궁낭비 안했으면 궁진입 가능했고 궁낭비했어도 걸어서라도가서 때릴수 있었음 잘못된게 한두개가 아님,0
2755,leagueoflegends3,"팩트) 상대가 오른쪽 왼쪽 어디로 빠질지 몰랐음, 상대가 얼마정도로 견적내고 들어오는건지 불확실해서 커버치러 오른쪽으로 가야할지, 아니면 싸먹으러 왼쪽으로 가야할지 판단하기 어려웠음. 콜도 갈렸을거라 생각",0
2756,leagueoflegends3,오퍼해도 안간듯,0
2757,leagueoflegends3,ㅇㅇ 레오나 진짜 너무 못했음 내가 해도 될정도 ㅋㅋ,0
2758,leagueoflegends3,에포트 기적의 바론한타 딜 0 + 자기가 물린것도 아님,0
2759,leagueoflegends3,라이엇'코리아'  - dc App,0
2760,leagueoflegends3,그게 롤이지 븅신아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이번에 챗제한 먹은게 한 8번째일걸? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
2761,leagueoflegends3,이 새끼는 쫄아서 상대방이 욕해도 어버버 거리면서 순한척 말빨못조지는 새끼네 ㅋㅋㅋㅋㅋㅋ,1
2762,leagueoflegends3,병신인가...패드립따위 신고도 안한다고 겜 터뜨리는새끼들만 신고한다고 병신아,1
2763,leagueoflegends3,그래봤자 부캐돌림 ㅅㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2764,leagueoflegends3,나 초식좋아함,0
2765,leagueoflegends3,ㄹㅇ,0
2766,leagueoflegends3,정글 초식이나 미드 애미뒤진챔 고르면 전라인이 폭발함 미드 카사딘 정글 케인 이딴거 고르면 걍 겜 지고싶으니까 니들이 알아서 이겨라 이거지 그리고 이런판 후반까지 버텨줘서 지들 좀크면 지들 실력으로 큰줄알고 아가리 오지게텀,1
2767,leagueoflegends3,리신픽하고 갱 안오는 애들도 널렸는데 뭐   - dc App,0
2768,leagueoflegends3,쉬바나 고르고 알아서 라인 반 이상 나가지 말아라 이지랄 하는 애도 봄 ㅋㅋ,0
2769,leagueoflegends3,ㅋㅋ ㄹㅇ 뻔한데 갱 왜당해주지 ? ㅇㅈㄹ,1
2770,leagueoflegends3,올 잔류라는데?,0
2771,leagueoflegends3,아님,0
2772,leagueoflegends3,아 애미,1
2773,leagueoflegends3,아 네,0
2774,leagueoflegends3,마스터랑 그마는 엿바꿔 먹었냐  - dc App,0
2775,leagueoflegends3,마스터가면 챌린저는 무조건감  - dc App,0
2776,leagueoflegends3,그마는 니네 조상님이 찍어주냐?,0
2777,leagueoflegends3,괴물쥐 챌찍는 소리하네 병신ㅋㅋ,1
2778,leagueoflegends3,2세트도 이즈가 적당히던졌으면 이겼을듯ㅋㅋ  - dc App,0
2779,leagueoflegends3,난 즙이 역겨워서 그런가 별생각 안들음 교체해봣자 마타인것도 그렇고  - dc App,0
2780,leagueoflegends3,3세트 즙이랑 에포트랑 둘이 번갈아서 똥싸면서 티키타카하는거 보니까 진심 끔찍하더라  - dc App,0
2781,leagueoflegends3,근데 왜 안씻음,0
2782,leagueoflegends3,도대체 누가 즙을 소드보다 못했다고함?  - dc App,0
2783,leagueoflegends3,아무리 즙이 똥쌌다고 해도 소드랑은 비교 못하지 ㅋㅋ,0
2784,leagueoflegends3,소드는 두손가락안에 들만한 원맨 역캐리인데 ㅋㅋㅋ,0
2785,leagueoflegends3,아무도 소드랑은 비교안하던데 ㅋㅋ,0
2786,leagueoflegends3,옛날 clg eu도 한국 와서 뛴적 있었는데,0
2787,leagueoflegends3,그거는 뭐랄까 오버워치 에이펙스 시절처럼 그먕 리그에서 초청한거지 참가를 의도적으로 계속 한건 아니자늠,0
2788,leagueoflegends3,LMQ,0
2789,leagueoflegends3,얼주부하고 4강에서 만났었나,0
2790,leagueoflegends3,ㄹㅇ 분노챔같이생겨선  - VinU,0
2791,leagueoflegends3,가리우스가 그만큼 머리를 쓴다는거 아님? ㅋㅋㅋ,0
2792,leagueoflegends3,시발아 라인전 쌘거 하던가  - dc App,0
2793,leagueoflegends3,ㄹㅇ 분노챔같이생겨선  - VinU,0
2794,leagueoflegends3,가리우스가 그만큼 머리를 쓴다는거 아님? ㅋㅋㅋ,0
2795,leagueoflegends3,시발아 라인전 쌘거 하던가  - dc App,0
2796,leagueoflegends3,1년정도 기간두고 먹다보면 신세계임,0
2797,leagueoflegends3,가슴 엄처 커  - dc App,0
2798,leagueoflegends3,나미는 우릎나미커여움  - VinU,0
2799,leagueoflegends3,정글 해카림이면 나미 만드삼정글하다보면 미니맵 보는 시간이 긴데 차라리 혜지 나미 만든다   - dc App,0
2800,leagueoflegends3,풀렸을걸,0
2801,leagueoflegends3,ㅇㅎ 그렇군,0
2802,leagueoflegends3,멍청한애들은 두개 구분을 지음.,0
2803,leagueoflegends3,게이짓하다 쳐맞음+미드폼운지,0
2804,leagueoflegends3,나도그럼 ㅋㅋ 예티카사딘원챔인데 카사딘꺼내도 대충해서그런가 골드부캐 승률이 훨낮음 싸가지없는새끼들 있으면 겜 던짐 - dc App,0
2805,leagueoflegends3,18유칼은 미친놈이었는데  - dc App,1
2806,leagueoflegends3,18 유칼은 잘했는데;,0
2807,leagueoflegends3,작년엔 주사위 최소 4였지,0
2808,leagueoflegends3,안물어봄ㅋ,0
2809,leagueoflegends3,쿨한척 ㅋㅋㅋㅋ,0
2810,leagueoflegends3,니새끼,1
2811,leagueoflegends3,ㅇㄱㄹㅇ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅈ찐따쉑들 담당일진없으니 나댐,1
2812,leagueoflegends3,찐따 냄새난다 글에서,1
2813,leagueoflegends3,여기서도 난다,0
2814,leagueoflegends3,죽어,1
2815,leagueoflegends3,기인 이미계약해버렸노 ㅋㅋ,0
2816,leagueoflegends3,그래서 그리핀안터지냐고 본문에 썼잖아   - dc App,0
2817,leagueoflegends3,니애미,1
2818,leagueoflegends3,돈되니까하는거지  - dc App,0
2819,leagueoflegends3,돈,0
2820,leagueoflegends3,사가는 사람이 있으니까 팔지 ㅋㅋㅋㅋㅋ,0
2821,leagueoflegends3,플레도 챌린저 라인전 이김  - dc App,0
2822,leagueoflegends3,어쩌라고 애미뒤진년아,1
2823,leagueoflegends3,그럼 난 챌린저가 플래 솔킬딴거 200개 가져오면 됨?,0
2824,leagueoflegends3,얼마나 가정교육 못받고 자랐으면 지능수준이 딱 여기서 멈춘거지,1
2825,leagueoflegends3,아하  - dc App,0
2826,leagueoflegends3,메드라이프,0
2827,leagueoflegends3,한국이 서포터 가뭄이야  - dc App,0
2828,leagueoflegends3,아니근데 에포트 ㄹㅇ잘하자나  - dc App,0
2829,leagueoflegends3,이상호,0
2830,leagueoflegends3,베릴이  에포트보아 한 몇십배는 잘하는거같은데,0
2831,leagueoflegends3,농담이지ㅋㅋ?,0
2832,leagueoflegends3,다 에포트 보다 잘함,0
2833,leagueoflegends3,까놓고보면 ㄹㅇ 없긴함 ㅋㅋ,0
2834,leagueoflegends3,에포트 너무 경험이 적어서 눈앞에 닥친 상황은 괜찮은데 큰그림을 잘 못그림,0
2835,leagueoflegends3,팀에서 뭔가 조건 많이 붙였나봄.선수보강 이런거,0
2836,leagueoflegends3,이상호 씨맥 저라뎃,0
2837,leagueoflegends3,서밋이나 라스칼도 잘하긴하는데 얘네는 안풀려서 그런가봄,0
2838,leagueoflegends3,걔네둘은 이기는판2인분이상 해주는데 싸면 ㄹㅇ,0
2839,leagueoflegends3,단점은 정글 지워놔도 솔킬 따이는 라이너 데리고 캐리가 어려움 한타가 줮구려서,0
2840,leagueoflegends3,오구오구,0
2841,leagueoflegends3,병신대리충새끼가 존나찡찡대네,1
2842,leagueoflegends3,님 왜 맨날 화나있어요 ㅋㅋ  - dc App,0
2843,leagueoflegends3,개짱나 댓글다는애들이나 롤채팅하는애들이나 멍청한넘들이 시비걸니깐,0
2844,leagueoflegends3,그 하위티어를 가서도 못쳐바르는 병신새끼 ㅋㅋㅋㅋㅋㅋㅋ,1
2845,leagueoflegends3,응 니얼굴,1
2846,leagueoflegends3,맨날 할줄아는말은 남 욕만할줄알고 결국 실력으론 보여주는게 1도없는 혜지의 한계 .. 또 부들부들대겠지 ㅎㅎ,1
2847,leagueoflegends3,진짜 인생을 살아라,1
2848,leagueoflegends3,혜지쉑 남의 아이디로 아랫동네 양학도 못함ㅋㅋㅋㅋㅋ,1
2849,leagueoflegends3,그저 도구의 한계지 ㅋㅋㅋ,0
2850,leagueoflegends3,서폿혜지련ㅋㅋ  - dc App,1
2851,leagueoflegends3,난 로아 별로같은데..,0
2852,leagueoflegends3,여눈 다음 로아 올리는게 무난한거 가타  - dc App,0
2853,leagueoflegends3,왠만하면 세라프가 나은것같은데 그리고 요새 라이즈 로아안가는판도 좀있고,0
2854,leagueoflegends3,왜화남,0
2855,leagueoflegends3,ㄴㄷㅍ,0
2856,leagueoflegends3,ㅗ  - dc App,0
2857,leagueoflegends3,세금땜에 무조건 남아야지 그경우는,0
2858,leagueoflegends3,아,0
2859,leagueoflegends3,해외가서 벌면 세금이 많이크냐?,0
2860,leagueoflegends3,세금 5%밖에 차이안남  - dc App,0
2861,leagueoflegends3,중국 45퍼 한국 40퍼 고소득자 최고세율  - dc App,0
2862,leagueoflegends3,세금보다 송금이 존나큼,0
2863,leagueoflegends3,10억은좆이아닌데 그래도한국임?,1
2864,leagueoflegends3,세금이좆이아닌데,1
2865,leagueoflegends3,짱개 30억이면 한국에 절반은갖고들어오냐?,0
2866,leagueoflegends3,해외가면 뭔일 당할지도 모르는데 걍 짱박혀있는게 좋지 20억이면 평생 벌돈인데,0
2867,leagueoflegends3,한국이 살기가 좋음,0
2868,leagueoflegends3,"언어, 문화, 먹거리, 인간관계 다 고려해야함 중국은 3배이상 아닌이상 메리트없음",0
2869,leagueoflegends3,걍 둘 다 미쳐,0
2870,leagueoflegends3,큐 돌릴때마다 몰래 저격해서 욕 존나박기  - dc App,0
2871,leagueoflegends3,좆맛으로 길들여,1
2872,leagueoflegends3,롤할때 박아,0
2873,leagueoflegends3,니가 사랑한다면 그런 모습도 사랑해주는게 정답아닐까,0
2874,leagueoflegends3,같이 롤하면 되겠네,0
2875,leagueoflegends3,나한테줘라내가이뻐해줄게,0
2876,leagueoflegends3,맘에드는사람을 자기에 맞도록 바꾸는 게 사랑이 맞을까?,0
2877,leagueoflegends3,성공,0
2878,leagueoflegends3,-킅-,0
2879,leagueoflegends3,슼갈,0
2880,leagueoflegends3,당연히 부캐면 니보다 낮은티어인데 정상적으로 안보이는게 정상이지 병신새낀가 ㅋㅋㅋ 초등학생들 공부하는곳가서 이새끼들 드럽게 못하네 이러고있어라,1
2881,leagueoflegends3,초딩들은 사칙연산 알려주면 하기라도하지 이새끼들은 대치하라고 말해줘도 다이브치는데 그리고 못하는 새끼들한테 못한다고 말도 못하냐?? 병신인가  - dc App,1
2882,leagueoflegends3,징징징징~~~ 하위티어가서도 혼자 못패는 병신새끼 ㅋㅋㅋㅋㅋㅋ 본캐티어에선 지실력딸려서 못패고 부캐티어에선 혼자 못팰정도의 어중간한실력~~ 플레 다이아 드립치는거보니 높아봐야 다4 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
2883,leagueoflegends3,부캐는 당연히 플다구간이지 글에 써놨고만 본캐이야기면 다2다  - dc App,0
2884,leagueoflegends3,ㅋㅋㅋㅋㅋㅋ다2가 플레에서 학살도 못함??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 내가 다1인데 다4까진 개패고다니는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 소름,1
2885,leagueoflegends3,-본캐 더 못올리고 한계 부딪혀서 지보다 한참 낮은티어 내려가서 낮은팀원들이랑 본캐티어애들이랑 비교하며 아 팀 좆같이 못하네 하는 패배자-  - dc App,1
2886,leagueoflegends3,ㅋㅋ 마타도 존나 한타때 뻘짓하던데  - dc App,0
2887,leagueoflegends3,그 날 존나 못하긴했음. 예전 뱅뱅뱅이나 블넛넛 했던거처럼 기적을 믿었나봄 ㅋㅋ,0
2888,leagueoflegends3,존나 물렸잖아,0
2889,leagueoflegends3,트위치 3세트 끝날때 채팅 보고와라 느그들이 에포트한테 얼마나 욕을 처박았는데 ㅋㅋㅋㅋㅋ,0
2890,leagueoflegends3,스킬샷 너무 안좋아서 뺏는데 마타도 미드한타 처발리고나서 정신을 못차림,0
2891,leagueoflegends3,3세트레오나 하는 꼬라지 봤으면 이딴 말 안나오는데 ㅋㅋㅋㅋㅋㅋ  - dc App,0
2892,leagueoflegends3,귀여운짤 쓰지마  너가 귀여워보이려고 하니까,0
2893,leagueoflegends3,네 다음 계정정지되서 할일 없는 백수,0
2894,leagueoflegends3,ㄹㅇㄱ,0
2895,leagueoflegends3,ㅋㅋㅋㅋㅋㅋㅋㅋ,0
2896,leagueoflegends3,스타에서 시작된건데 상위권에선 만나는사람만 만나는데 그러면 내가자주쓰는 빌드파훼당하니까 누군지못알아보게하려고,0
2897,leagueoflegends3,그래서 도파가 왜 트페 오리아나밖에 못할까,0
2898,leagueoflegends3,나도 잘하는캐릭하면 날 살아있는데 다른캐릭하면 그냥평범한수준인거보면 비슷한게아닐까 싶음ㅇㅇ,0
2899,leagueoflegends3,라인전때 스킬 사거리 재면서 때리고 쳐맞는건 뇌지컬 보다 피지컬   - dc App,0
2900,leagueoflegends3,??? 나이들면 뇌지컬 좋아도 반응 몬한다,0
2901,leagueoflegends3,님은 어렸을때도 좆심해였잔음 깝치지마샘,1
2902,leagueoflegends3,개새끼야,1
2903,leagueoflegends3,뇌가 생각하는걸 몸이 바로 따라주는게 피지컬 아니냐?,0
2904,leagueoflegends3,지랄하네  - dc App,1
2905,leagueoflegends3,그럼 하다못해 마스터라도 찍어봐   - dc App,0
2906,leagueoflegends3,주도권 잡고 시야잡아주는 플레이만으로도 정글이 스로잉할 확률이 줄어들긴 해,0
2907,leagueoflegends3,그러게 잘좀 하지,0
2908,leagueoflegends3,나한테 지랄한것도아니고 너보단 잘함 병신새끼야 ㅋㅋ,1
2909,leagueoflegends3,19일,0
2910,leagueoflegends3,실패,0
2911,leagueoflegends3,실패  - dc App,0
2912,leagueoflegends3,아 플딱이쉨 ㅂㄷㅂㄷ하노 ㅋㅋㅋ,1
2913,leagueoflegends3,보닌 플레 2임 ㅅㄱ링  - dc App,0
2914,leagueoflegends3,부계(몇백판),0
2915,leagueoflegends3,그런거아니면 3년이 말이안됨,0
2916,leagueoflegends3,ㅋㅋ 둘다 300판이상넘겨서 다이아ㅋㅋ 애쓴다,0
2917,leagueoflegends3,라인전만 놓고보면 그럴수있음,0
2918,leagueoflegends3,품번,0
2919,leagueoflegends3,죽어,1
2920,leagueoflegends3,품번,0
2921,leagueoflegends3,죽어,1
2922,leagueoflegends3,초딩이노 ㅋㅋㅋ,1
2923,leagueoflegends3,니가 서폿을 존나 못하나보지,1
2924,leagueoflegends3,다이아계정 소라카승률 88%임 q선마만함,0
2925,leagueoflegends3,나도임 ㅋㅋ,0
2926,leagueoflegends3,몰가가 팀케미에 묻어가는 챔프자나. 다이아는 블쉴걸어주면 자신잇게딜하고 실버는 뒷플  - dc App,0
2927,leagueoflegends3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2928,leagueoflegends3,정지안당하고 걍 채팅제한 먹음 ㅂㅅ아 ㅋㅋㅋㅋㅋㅋ 그리고 챗제한 있어도 욕 잘하고 다니고 풀리면 더 지랄발광하고 다님. ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 안무서워 ㅂㅅ아,1
2929,leagueoflegends3,게임 진행 방해 병신새끼야,1
2930,leagueoflegends3,시발 제대로 처읽지도 않고 지랄하네 채팅 패드립따위 어지간해서 신고도 안해 븅신아,1
2931,leagueoflegends3,신고충 게이새끼 하나 검거 ㅋㅋ,1
2932,leagueoflegends3,판 보는거는 존나 잘하더만 ㅋㅋㅋ,0
2933,leagueoflegends3,다3이랑 도파랑 라인전하면 15분에 2차밀림,0
2934,leagueoflegends3,그건 니가 도빡이라서 그런거고,0
2935,leagueoflegends3,그건 니가 다3이라서고 ㅋㅋ 아니 다3은됨 애초에? ㅋㅋ,0
2936,leagueoflegends3,전형적인 킬딸만 처하는 골2 다리우스 유저,0
2937,leagueoflegends3,킬만 따면 겜 이기는 줄 아는 실골 수준,0
2938,leagueoflegends3,모든능력이 첼급이어야 첼린저지 ㅋㅋㅋ  - dc App,0
2939,leagueoflegends3,이 글이 병신인게 도파 라인전 실력이 다3이였으면 챌큐에서 프로 미드 ㅈㄴ많이 만나는데 그때마다 솔킬 줫나따이고 15분전에 2차밀려야 정상임ㅋㅋ,1
2940,leagueoflegends3,피지컬이란게 결국 뇌지컬임. 반응속도가 니가 말하는 피지컬인데 이건 타고난거긴 하지만 개인마다 차이가 별로안남. 막말로 시야없는곳에서 날아오는스킬 피하는거 가지고 티어가 바뀌진 않음,0
2941,leagueoflegends3,게임은 뇌지컬이 늘면 피지컬도 같이 늠,0
2942,leagueoflegends3,"나머지는 스킬활용을 어케하느냐, 상대 스킬 남은거 체크하고 무빙 보면서 어떻게쓰는지 보고 피하기 쉬운곳으로 무빙을 치거나, 아예 점멸이나 이동기로 피해버리거나인데 이것도 예측을 하면 반응속도는 거의 관계없음",0
2943,leagueoflegends3,기인 아프리카 - dc App,0
2944,leagueoflegends3,이게 진짜 드림팀이지 근데 데프트는빼자 바이퍼넣고,0
2945,leagueoflegends3,기인 안풀렸다 이기야,0
2946,leagueoflegends3,신드라는 어떰 간혹 나오던데 - dc App,0
2947,leagueoflegends3,안해봐서모름. cc연계챔프랑하면 좋을듯. 라인전이야 워낙쎄고  - dc App,0
2948,leagueoflegends3,케틀에서거름,0
2949,leagueoflegends3,케틀이 자야 카이사 상대로 좋은것도 한몫함. 애쉬상대론 좀 별로같긴한데  - dc App,0
2950,leagueoflegends3,케틀 공속템 안가면 안답답함?,0
2951,leagueoflegends3,ㄹㅇ 여자들 줄을서지 ㅋㅋ,0
2952,leagueoflegends3,버기 = 박지성 = 벤치 = 타잔  - dc App,0
2953,leagueoflegends3,타잔이 왜 벤치냐 근데 주전아님?,0
2954,leagueoflegends3,의자씬 씨맥좆목명단 제외  - dc App,1
2955,leagueoflegends3,국뽕들 리라 2시즌 연속으로 발린거땜에 올해 리라딸 오졌음ㅋㅋ,0
2956,leagueoflegends3,똥파도 lcgay에 길들여져서그럼  - dc App,0
2957,leagueoflegends3,지목한얘가 누구냐,0
2958,leagueoflegends3,도파도 솔랭도르로 평가한거잖아,0
2959,leagueoflegends3,어디서 주워들은걸로 멋있게 짓거리는데 ㄹㅇ 실골같노 ㅋㅋㅋ,0
2960,leagueoflegends3,뇌지컬이좋으면 피지컬이 좋을수밖에없는데,0
2961,leagueoflegends3,뇌지컬니 좆되지 ㅋㅋㅋ 어제 영상 ㄹㅇ 지리단데,0
2962,leagueoflegends3,또 선넘누  - dc App,0
2963,leagueoflegends3,ㄴㅇㅁ,0
2964,leagueoflegends3,플레는아니지  플딱년아,1
2965,leagueoflegends3,병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그건아님,1
2966,leagueoflegends3,피지컬도 챌급이지 병-신아 ㅋㅋ 근데 다른 챌이랑 별 다를게 없으니 안좋아보이는거 뿐임. 다딱이 구간에선 생각회로 차단하고 피지컬로만해도 15킬은 함 병신아 ㅋㅋ,1
2967,leagueoflegends3,내가 플렌데 플레는 아니야 병신년아 개좆병신 거품구간,1
2968,leagueoflegends3,왜 혼자 불타노?,1
2969,leagueoflegends3,18크라운 19소드  - dc App,0
2970,leagueoflegends3,19소드 미만잡,0
2971,leagueoflegends3,크라운은 페이커 라인전 바르고 우승했는데 왜 끼누?,0
2972,leagueoflegends3,17크라운이아닌데  - dc App,0
2973,leagueoflegends3,아 그러네 ㄲㅂ,0
2974,leagueoflegends3,19즙,0
2975,leagueoflegends3,19즙은 클리드라는 치트키쓰고 저지랄한거,0
2976,leagueoflegends3,다른 셋은 다른 선수에게도 최소한의 귀책사유는 있음 오로지 소드만 순수 탑차이만으로 팀을 멸망시킴,0
2977,leagueoflegends3,근데 다데 크라운은 잘했어도 어차피 메타나 실력때문에 못올라갈 팀인데 소드 즙은 자기만 잘했으면 올라갈 팀인데 그걸 못했으니까 제일 ㅄ이지,1
2978,leagueoflegends3,이즈서폿 많이타는편인데   - dc App,0
2979,leagueoflegends3,그치 부캐하는데 이즈만 승률 안나와가지고,0
2980,leagueoflegends3,이즈픽하면 서폿이 높은 확률로 짜증낼 가능성UP  - dc App,0
2981,leagueoflegends3,"롤드컵 LCK,LPL,LEC 등등 E스포츠 전경기 배팅가능해외배팅업체 바로가기https://refpaqbzuk.top/L?tag=d_195219m_2893c_&site=195219&ad=2893&r=ko/프로모션코드1x_52415 입력",0
2982,leagueoflegends3,ㄱㄱ,0
2983,leagueoflegends3,난 햇반 넣어서 게딱지 비비듯이 정성스럽게 비벼먹고싶다,0
2984,leagueoflegends3,별수호자면 ㅇ ㅈ,0
2985,leagueoflegends3,글고보니 라인별티어도있었지,0
2986,leagueoflegends3,좋긴 애미 씨팔년아 너같은 새끼때문에 없앤거아냐,1
2987,leagueoflegends3,안가는 라인으로 트롤하는거땜에 없어짐  - dc App,0
2988,leagueoflegends3,4888 vs 8???이면 후자 개압승이네,0
2989,leagueoflegends3,ㅇ  - dc App,0
2990,leagueoflegends3,글고보니 라인별티어도있었지,0
2991,leagueoflegends3,좋긴 애미 씨팔년아 너같은 새끼때문에 없앤거아냐,1
2992,leagueoflegends3,안가는 라인으로 트롤하는거땜에 없어짐  - dc App,0
2993,leagueoflegends3,4888 vs 8???이면 후자 개압승이네,0
2994,leagueoflegends3,ㅇ  - dc App,0
2995,leagueoflegends3,몰랏음?,0
2996,leagueoflegends3,"바부이,ㅁ?",1
2997,leagueoflegends3,바부냐고,1
2998,leagueoflegends3,데프트는 개잘하는대 ㅡㅡ,0
2999,leagueoflegends3,뎊맘 검거 ㅋㅋㅋ,1
3000,leagueoflegends3,ㄹㅇ ㅋㅋㅋ,0
3001,leagueoflegends3,ㅇㅈ,0
3002,leagueoflegends3,ㅈㄹ 1819 번돈이합쳐서 얼마겠냐,1
3003,leagueoflegends3,그때 나이가 22인데 은퇴를 어케하노,0
3004,leagueoflegends3,인방해도 한달에 몇억씩 땡기고 결승이나 롤드컵시즌되면 분석데스크 에헴하고 한자리 꿰침,0
3005,leagueoflegends3,벌때벌어야지 시발아 ㅡㅡ,1
3006,leagueoflegends3,입을 잘 못털어서 은퇴하면 인방으로 돈 별로 못범  현역일때나 쏴주는거지  100만원 쏴줘도 대포 놓쳤다고 화내는데 ㅋㅋ,0
3007,leagueoflegends3,페이커 입 턴거 있냐?,0
3008,leagueoflegends3,말재주가없다고,0
3009,leagueoflegends3,아 띄어쓰기 있노 ㅋㅋ,0
3010,leagueoflegends3,그때 은퇴했으면 즙이란 별명도 안생김 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 성역화도되서 거의 ‘그 고졸’급으로 조금만 까도 일베충 되는거였는데 ㅋㅋㅋㅋㅋㅋ,0
3011,leagueoflegends3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄹㅇ,0
3012,leagueoflegends3,편협한 븅신새끼 저렇게 해도 되는데 그 만큼 자신이 하는 일에 프로의식 가지고 더 열심히 해보려고 계속 더 도전하는거아냐 그게 더 대단한거고 안 된다고 포기는 누가 못 하냐 ㅋㅋ,1
3013,leagueoflegends3,결과론이니까 그런거임 ㅗ,0
3014,leagueoflegends3,이번에 롤드컵 최소 준우승이라도 했으면 이 글 쓰지도 않았음,0
3015,leagueoflegends3,결과론적으로도 연봉 50억씩 더 땡기고 LCK 우승 2회커리어 더 챙겼는데 인방에서 BJ처하는거보다 훨 나은거지 CF도 따로 찍고 협찬도 존나받고,0
3016,leagueoflegends3,이런 걸로 정지 때리려면 브실골들 다 정지먹어서 너가 브론즈 티어였을거다,1
3017,leagueoflegends3,ㅠㅠ,0
3018,leagueoflegends3,국내용,0
3019,leagueoflegends3,ㅜㅜ,0
3020,leagueoflegends3,ㅋㅋ,0
3021,leagueoflegends3,트페 쓰는건 누구나 다 비슷한데.. 미니맵보고 정보를 얻는 능력에 따라 성능이 다른 챔피언이지,0
3022,leagueoflegends3,ㄹㅇㅋㅋㅋ 하다하다 솔랭전사랑 비교를하네 ㅋㅋㅋ,0
3023,leagueoflegends3,ㅇㅇ 몇번더져도 ㄱㅊ,0
3024,leagueoflegends3,3부리그다  - dc App,0
3025,leagueoflegends3,4부리그버릇벗어나서  - dc App,0
3026,leagueoflegends3,4강 g2가 딱 그건데   - dc App,0
3027,leagueoflegends3,그냥 초반만 유리했지 쐐기한번 제대로 못박더만ㅋㅋ,0
3028,leagueoflegends3,3대2는 운이나 컨디션의 영역일수 있지만 3대1부턴 그냥 실력이다,0
3029,leagueoflegends3,지랄하네 ㅋㅋ 매경기 승부처마다 말도안되는 병신짓해서 멱살역캐리했는데 나쁘지않았다고하는새끼는 지능형 안티냐,1
3030,leagueoflegends3,매경기 승부처마다 던진건 아니고 4경기가 이상했지 3경기는 팀원이 던진게임이다 제발 억지로좀 처 까지마라 테디 카이사 급발진 몇번이랑 마지막 레넥톤 처던진것 땜에 3경기 진거다,1
3031,leagueoflegends3,1경기 바론앞에서 병신같이 짤려서 경기내준건 왜빼먹냐 페독새끼들은 역겨움의 극의 ㅋㅋ,1
3032,leagueoflegends3,매경기 던진것만 하이라이트로 모아놓은거 구객 에 존나 돌아다니는데 ㅋㅋㅋ 팀원탓을한다고? 씨발 양심있냐,1
3033,leagueoflegends3,1경기 바론앞에서 처 짤린걸로 누가 욕 안함? 근데 그게 승부를 결정짓는 실수임? 애초에 1경기조차도 카이사가 급발진해서 한타 대패한걸 생각해라 제발,1
